ROI,Effect,MeanEffect,StdEffect,StderrEffect
110,WProd,0.291731,0.856439,0.228893
110,SComp,-0.117076,0.506715,0.135425
110,WComp,0.040668,0.617603,0.165061
110,Artic,0.694339,0.829023,0.221566
111,SProd,0.140602,0.784343,0.209624
111,EvSem,0.230686,0.642696,0.171768
111,WProd,0.163472,0.871284,0.232860
111,SComp,-0.036889,0.395608,0.105731
111,WComp,-0.033702,0.534868,0.142949
111,Artic,0.212981,1.019337,0.272429
112,SProd,0.082229,1.343433,0.359048
112,EvSem,0.223467,0.909750,0.243141
112,WProd,0.780635,1.120343,0.299424
112,SComp,0.078550,0.631823,0.168862
112,WComp,0.202477,0.979081,0.261670
112,Artic,0.460285,1.286448,0.343818
113,SProd,0.748193,1.246627,0.333175
113,EvSem,1.590416,1.220342,0.326150
113,WProd,0.899254,1.213753,0.324389
113,SComp,0.332123,0.901228,0.240863
113,WComp,0.292322,0.900938,0.240786
113,Artic,0.759715,1.415942,0.378426
114,SProd,0.545898,1.838280,0.491301
114,EvSem,0.685283,1.634136,0.436741
114,WProd,0.512157,1.866150,0.498749
114,SComp,-0.134623,0.514364,0.137470
114,WComp,-0.062313,0.429562,0.114805
114,Artic,0.464872,1.936061,0.517434
115,SProd,1.329785,1.441292,0.385202
115,EvSem,0.475052,1.104908,0.295299
115,WProd,0.957640,1.350143,0.360841
115,SComp,-0.280744,0.767738,0.205187
115,WComp,-0.157305,0.799270,0.213614
115,Artic,0.592678,1.249005,0.333811
116,SProd,0.562715,1.360125,0.363509
116,EvSem,0.256401,1.598320,0.427169
116,WProd,0.599770,2.242497,0.599332
116,SComp,0.162500,0.996467,0.266317
116,WComp,0.134554,1.058845,0.282988
116,Artic,1.011203,2.114666,0.565168
117,SProd,0.022216,0.424200,0.113372
117,EvSem,0.041448,0.376446,0.100609
117,WProd,0.009237,0.525673,0.140492
117,SComp,-0.010773,0.269245,0.071959
117,WComp,0.074910,0.235456,0.062928
117,Artic,0.092368,0.594441,0.158871
118,SProd,0.335905,0.502514,0.134302
118,EvSem,0.302236,0.473813,0.126632
118,WProd,0.300775,0.522579,0.139665
118,SComp,-0.126838,0.455798,0.121817
118,WComp,-0.125393,0.432390,0.115561
118,Artic,0.365898,0.891748,0.238330
119,SProd,0.313283,0.616582,0.164789
119,EvSem,0.287346,0.432886,0.115694
119,WProd,0.284685,0.584143,0.156119
119,SComp,0.028967,0.339334,0.090691
119,WComp,0.110985,0.350127,0.093576
119,Artic,0.312987,0.604262,0.161496
120,SProd,0.719294,1.834049,0.490170
120,EvSem,0.350490,1.334090,0.356550
120,WProd,0.559767,2.393985,0.639820
120,SComp,-0.241523,1.615098,0.431653
120,WComp,0.056033,1.480783,0.395756
120,Artic,1.241713,2.708995,0.724009
121,SProd,0.000000,0.000000,0.000000
121,EvSem,0.000000,0.000000,0.000000
121,WProd,0.000000,0.000000,0.000000
121,SComp,0.000000,0.000000,0.000000
121,WComp,0.000000,0.000000,0.000000
121,Artic,0.000000,0.000000,0.000000
122,SProd,0.398168,1.013932,0.270985
122,EvSem,0.104167,0.927615,0.247916
122,WProd,0.415762,1.210651,0.323560
122,SComp,-0.178347,1.000096,0.267287
122,WComp,-0.178944,1.051583,0.281047
122,Artic,0.086427,1.356216,0.362464
123,SProd,0.020821,0.606502,0.162094
123,EvSem,0.182290,0.440895,0.117834
123,WProd,0.029446,0.763004,0.203921
123,SComp,-0.037382,0.231928,0.061985
123,WComp,-0.098146,0.346834,0.092695
123,Artic,0.057487,0.768597,0.205416
124,SProd,0.127718,0.419209,0.112038
124,EvSem,0.314700,0.463987,0.124006
124,WProd,0.056348,0.531340,0.142007
124,SComp,0.044176,0.362523,0.096888
124,WComp,0.139597,0.439902,0.117569
124,Artic,0.140699,0.520244,0.139041
125,SProd,0.409173,2.017551,0.539213
125,EvSem,0.078101,1.578058,0.421754
125,WProd,0.601074,2.716760,0.726085
125,SComp,0.247177,1.104729,0.295251
125,WComp,0.286392,1.070000,0.285969
125,Artic,0.695544,2.546984,0.680710
126,SProd,0.067923,2.117240,0.565856
126,EvSem,0.118219,1.835559,0.490574
126,WProd,-0.257372,1.528496,0.408508
126,SComp,0.355232,1.042614,0.278650
126,WComp,0.567637,1.039255,0.277753
126,Artic,0.284883,1.422828,0.380267
127,SProd,0.702816,1.448795,0.387207
127,EvSem,0.559575,0.944609,0.252457
127,WProd,0.624667,1.365917,0.365057
127,SComp,-0.140518,0.734583,0.196325
127,WComp,-0.115376,0.617177,0.164948
127,Artic,0.644038,1.860189,0.497157
128,SProd,-0.155494,0.581807,0.155494
128,EvSem,-0.196944,0.736898,0.196944
128,WProd,-0.276484,1.034507,0.276484
128,SComp,-0.168610,0.630881,0.168610
128,WComp,-0.036174,0.135352,0.036174
128,Artic,-0.215746,0.807249,0.215746
129,SProd,0.275386,1.015588,0.271427
129,EvSem,0.475481,0.904410,0.241714
129,WProd,0.252359,0.986858,0.263749
129,SComp,0.007611,0.332609,0.088893
129,WComp,0.021865,0.280897,0.075073
129,Artic,0.263624,0.936347,0.250249
130,SProd,0.512745,1.170221,0.312755
130,EvSem,0.588735,0.857371,0.229142
130,WProd,0.212552,1.572018,0.420139
130,SComp,0.053980,0.556861,0.148827
130,WComp,0.221077,0.631228,0.168703
130,Artic,0.648867,1.385940,0.370408
131,SProd,-0.246899,1.047499,0.279956
131,EvSem,-0.124823,0.839298,0.224312
131,WProd,-0.467380,1.450630,0.387697
131,SComp,0.119752,0.490325,0.131045
131,WComp,0.019026,0.394854,0.105529
131,Artic,-0.177207,1.165852,0.311587
132,SProd,0.000000,0.000000,0.000000
132,EvSem,0.000000,0.000000,0.000000
132,WProd,0.000000,0.000000,0.000000
132,SComp,0.000000,0.000000,0.000000
132,WComp,0.000000,0.000000,0.000000
132,Artic,0.000000,0.000000,0.000000
133,SProd,0.000000,0.000000,0.000000
133,EvSem,0.000000,0.000000,0.000000
133,WProd,0.000000,0.000000,0.000000
133,SComp,0.000000,0.000000,0.000000
133,WComp,0.000000,0.000000,0.000000
133,Artic,0.000000,0.000000,0.000000
134,SProd,0.265429,0.932989,0.249352
134,EvSem,0.051013,0.534948,0.142971
134,WProd,0.340902,0.903070,0.241356
134,SComp,0.057349,0.326111,0.087157
134,WComp,-0.156401,0.571343,0.152698
134,Artic,0.298746,0.916170,0.244857
135,SProd,0.000000,0.000000,0.000000
135,EvSem,0.000000,0.000000,0.000000
135,WProd,0.000000,0.000000,0.000000
135,SComp,0.000000,0.000000,0.000000
135,WComp,0.000000,0.000000,0.000000
135,Artic,0.000000,0.000000,0.000000
136,SProd,0.000000,0.000000,0.000000
136,EvSem,0.000000,0.000000,0.000000
136,WProd,0.000000,0.000000,0.000000
136,SComp,0.000000,0.000000,0.000000
136,WComp,0.000000,0.000000,0.000000
136,Artic,0.000000,0.000000,0.000000
137,SProd,0.000000,0.000000,0.000000
137,EvSem,0.000000,0.000000,0.000000
137,WProd,0.000000,0.000000,0.000000
137,SComp,0.000000,0.000000,0.000000
137,WComp,0.000000,0.000000,0.000000
137,Artic,0.000000,0.000000,0.000000
138,SProd,0.000000,0.000000,0.000000
138,EvSem,0.000000,0.000000,0.000000
138,WProd,0.000000,0.000000,0.000000
138,SComp,0.000000,0.000000,0.000000
138,WComp,0.000000,0.000000,0.000000
138,Artic,0.000000,0.000000,0.000000
139,SProd,0.000000,0.000000,0.000000
139,EvSem,0.000000,0.000000,0.000000
139,WProd,0.000000,0.000000,0.000000
139,SComp,0.000000,0.000000,0.000000
139,WComp,0.000000,0.000000,0.000000
139,Artic,0.000000,0.000000,0.000000
140,SProd,0.000000,0.000000,0.000000
140,EvSem,0.000000,0.000000,0.000000
140,WProd,0.000000,0.000000,0.000000
140,SComp,0.000000,0.000000,0.000000
140,WComp,0.000000,0.000000,0.000000
140,Artic,0.000000,0.000000,0.000000
141,SProd,0.000000,0.000000,0.000000
141,EvSem,0.000000,0.000000,0.000000
141,WProd,0.000000,0.000000,0.000000
141,SComp,0.000000,0.000000,0.000000
141,WComp,0.000000,0.000000,0.000000
141,Artic,0.000000,0.000000,0.000000
142,SProd,0.000000,0.000000,0.000000
142,EvSem,0.000000,0.000000,0.000000
142,WProd,0.000000,0.000000,0.000000
142,SComp,0.000000,0.000000,0.000000
142,WComp,0.000000,0.000000,0.000000
142,Artic,0.000000,0.000000,0.000000
143,SProd,0.000000,0.000000,0.000000
143,EvSem,0.000000,0.000000,0.000000
143,WProd,0.000000,0.000000,0.000000
143,SComp,0.000000,0.000000,0.000000
143,WComp,0.000000,0.000000,0.000000
143,Artic,0.000000,0.000000,0.000000
144,SProd,0.000000,0.000000,0.000000
144,EvSem,0.000000,0.000000,0.000000
144,WProd,0.000000,0.000000,0.000000
144,SComp,0.000000,0.000000,0.000000
144,WComp,0.000000,0.000000,0.000000
144,Artic,0.000000,0.000000,0.000000
