ROI,Subject,Effect, LocalizerSize,EffectSize
6,072_KAN_prod_02_PL2017,N, 64,-2.063587
6,127_KAN_prod_03_PL2017,S, 64,0.833418
6,127_KAN_prod_03_PL2017,N, 64,-0.028095
6,050_FED_20150916b_3T2_PL2017,S, 64,1.495436
6,050_FED_20150916b_3T2_PL2017,N, 64,0.111647
6,189_FED_20150916a_3T2_PL2017,S, 64,-0.059325
6,189_FED_20150916a_3T2_PL2017,N, 64,-0.572333
6,214_FED_20151111b_3T1_PL2017,S, 64,1.107669
6,214_FED_20151111b_3T1_PL2017,N, 64,-0.355770
6,215_FED_20160108a_3T1_PL2017,S, 64,1.225088
6,215_FED_20160108a_3T1_PL2017,N, 64,-0.203186
6,326_FED_20150923a_3T2_PL2017,S, 64,0.498386
6,326_FED_20150923a_3T2_PL2017,N, 64,-0.021876
6,327_FED_20150923b_3T2_PL2017,S, 64,0.674421
6,327_FED_20150923b_3T2_PL2017,N, 64,-0.602744
7,129_KAN_prod_08_PL2017,S, 37,-1.023597
7,129_KAN_prod_08_PL2017,N, 37,-1.166644
7,140_KAN_prod_01_PL2017,S, 37,0.260709
7,140_KAN_prod_01_PL2017,N, 37,0.014985
7,147_KAN_prod_04_PL2017,S, 37,-0.013000
7,147_KAN_prod_04_PL2017,N, 37,-0.107765
7,165_KAN_prod_07_PL2017,S, 37,0.622738
7,165_KAN_prod_07_PL2017,N, 37,0.179792
7,072_KAN_prod_02_PL2017,S, 37,0.357707
7,072_KAN_prod_02_PL2017,N, 37,0.061807
7,127_KAN_prod_03_PL2017,S, 37,0.420938
7,127_KAN_prod_03_PL2017,N, 37,-0.352120
7,050_FED_20150916b_3T2_PL2017,S, 37,0.001488
7,050_FED_20150916b_3T2_PL2017,N, 37,-0.038865
7,189_FED_20150916a_3T2_PL2017,S, 37,-0.216940
7,189_FED_20150916a_3T2_PL2017,N, 37,-0.335901
7,214_FED_20151111b_3T1_PL2017,S, 37,0.410286
7,214_FED_20151111b_3T1_PL2017,N, 37,0.043417
7,215_FED_20160108a_3T1_PL2017,S, 37,0.140297
7,215_FED_20160108a_3T1_PL2017,N, 37,0.239218
7,326_FED_20150923a_3T2_PL2017,S, 37,0.684972
7,326_FED_20150923a_3T2_PL2017,N, 37,0.015651
7,327_FED_20150923b_3T2_PL2017,S, 37,0.429815
7,327_FED_20150923b_3T2_PL2017,N, 37,0.267507
8,129_KAN_prod_08_PL2017,S, 74,-0.519487
8,129_KAN_prod_08_PL2017,N, 74,-0.801858
8,140_KAN_prod_01_PL2017,S, 74,1.621763
8,140_KAN_prod_01_PL2017,N, 74,0.625487
8,147_KAN_prod_04_PL2017,S, 74,0.341464
8,147_KAN_prod_04_PL2017,N, 74,0.485162
8,165_KAN_prod_07_PL2017,S, 74,1.384639
8,165_KAN_prod_07_PL2017,N, 74,0.555270
8,072_KAN_prod_02_PL2017,S, 74,1.319085
8,072_KAN_prod_02_PL2017,N, 74,0.376985
8,127_KAN_prod_03_PL2017,S, 74,0.937186
8,127_KAN_prod_03_PL2017,N, 74,-0.202011
8,050_FED_20150916b_3T2_PL2017,S, 74,0.426702
8,050_FED_20150916b_3T2_PL2017,N, 74,0.546491
8,189_FED_20150916a_3T2_PL2017,S, 74,-1.309225
8,189_FED_20150916a_3T2_PL2017,N, 74,-0.460212
8,214_FED_20151111b_3T1_PL2017,S, 74,0.098563
8,214_FED_20151111b_3T1_PL2017,N, 74,0.047431
8,215_FED_20160108a_3T1_PL2017,S, 74,0.124673
8,215_FED_20160108a_3T1_PL2017,N, 74,0.062170
8,326_FED_20150923a_3T2_PL2017,S, 74,1.037243
8,326_FED_20150923a_3T2_PL2017,N, 74,0.373746
8,327_FED_20150923b_3T2_PL2017,S, 74,0.551349
8,327_FED_20150923b_3T2_PL2017,N, 74,0.537931
9,129_KAN_prod_08_PL2017,S, 46,-0.373273
9,129_KAN_prod_08_PL2017,N, 46,-0.848281
9,140_KAN_prod_01_PL2017,S, 46,0.939038
9,140_KAN_prod_01_PL2017,N, 46,0.669927
9,147_KAN_prod_04_PL2017,S, 46,-0.372607
9,147_KAN_prod_04_PL2017,N, 46,-0.403175
9,165_KAN_prod_07_PL2017,S, 46,1.303080
9,165_KAN_prod_07_PL2017,N, 46,0.898558
9,072_KAN_prod_02_PL2017,S, 46,1.400234
9,072_KAN_prod_02_PL2017,N, 46,0.388048
9,127_KAN_prod_03_PL2017,S, 46,0.227063
9,127_KAN_prod_03_PL2017,N, 46,-0.049012
9,050_FED_20150916b_3T2_PL2017,S, 46,0.439767
9,050_FED_20150916b_3T2_PL2017,N, 46,0.868932
9,189_FED_20150916a_3T2_PL2017,S, 46,-2.788076
9,189_FED_20150916a_3T2_PL2017,N, 46,-0.946233
9,214_FED_20151111b_3T1_PL2017,S, 46,0.009034
9,214_FED_20151111b_3T1_PL2017,N, 46,0.081349
