ROI,Subject,Effect, LocalizerSize,EffectSize
8,831_FED_20200213b_3T2_PL2017,S, 6,-0.031936
8,831_FED_20200213b_3T2_PL2017,N, 6,-0.052079
9,770_FED_20191120c_3T2_PL2017,S, 3,0.335862
9,770_FED_20191120c_3T2_PL2017,N, 3,-0.379566
9,788_FED_20191120b_3T2_PL2017,S, 5,3.089125
9,788_FED_20191120b_3T2_PL2017,N, 5,-0.353570
9,803_FED_20191120d_3T2_PL2017,S, 10,1.420011
9,803_FED_20191120d_3T2_PL2017,N, 10,0.093047
9,805_FED_20191204a_3T2_PL2017,S, 1,0.766120
9,805_FED_20191204a_3T2_PL2017,N, 1,0.375893
9,806_FED_20191204b_3T2_PL2017,S, 8,1.806390
9,806_FED_20191204b_3T2_PL2017,N, 8,1.553726
9,807_FED_20191204c_3T2_PL2017,S, 3,1.977636
9,807_FED_20191204c_3T2_PL2017,N, 3,0.299935
9,797_FED_20200205a_3T2_PL2017,S, 10,0.060786
9,797_FED_20200205a_3T2_PL2017,N, 10,-0.168218
9,261_FED_20200205b_3T2_PL2017,S, 5,3.112752
9,261_FED_20200205b_3T2_PL2017,N, 5,0.610506
9,824_FED_20200130a_3T2_PL2017,S, 5,0.324152
9,824_FED_20200130a_3T2_PL2017,N, 5,-0.238046
9,825_FED_20200130b_3T2_PL2017,S, 8,0.825288
9,825_FED_20200130b_3T2_PL2017,N, 8,1.069199
9,826_FED_20200130c_3T2_PL2017,S, 0,0.000000
9,826_FED_20200130c_3T2_PL2017,N, 0,0.000000
9,827_FED_20200130d_3T2_PL2017,S, 15,1.063919
9,827_FED_20200130d_3T2_PL2017,N, 15,0.213373
9,828_FED_20200205c_3T2_PL2017,S, 17,0.947939
9,828_FED_20200205c_3T2_PL2017,N, 17,0.711131
9,831_FED_20200213b_3T2_PL2017,S, 14,1.533997
9,831_FED_20200213b_3T2_PL2017,N, 14,0.578997
10,770_FED_20191120c_3T2_PL2017,S, 3,-0.143192
10,770_FED_20191120c_3T2_PL2017,N, 3,0.127551
10,788_FED_20191120b_3T2_PL2017,S, 3,-0.184253
10,788_FED_20191120b_3T2_PL2017,N, 3,-0.119230
10,803_FED_20191120d_3T2_PL2017,S, 4,0.417592
10,803_FED_20191120d_3T2_PL2017,N, 4,0.478761
10,805_FED_20191204a_3T2_PL2017,S, 0,0.000000
10,805_FED_20191204a_3T2_PL2017,N, 0,0.000000
10,806_FED_20191204b_3T2_PL2017,S, 2,-0.891376
10,806_FED_20191204b_3T2_PL2017,N, 2,-1.079042
10,807_FED_20191204c_3T2_PL2017,S, 2,0.039626
10,807_FED_20191204c_3T2_PL2017,N, 2,0.209593
10,797_FED_20200205a_3T2_PL2017,S, 13,0.003380
10,797_FED_20200205a_3T2_PL2017,N, 13,-0.186518
10,261_FED_20200205b_3T2_PL2017,S, 6,0.985562
10,261_FED_20200205b_3T2_PL2017,N, 6,1.036057
10,824_FED_20200130a_3T2_PL2017,S, 9,0.382852
10,824_FED_20200130a_3T2_PL2017,N, 9,0.480698
10,825_FED_20200130b_3T2_PL2017,S, 8,1.607368
10,825_FED_20200130b_3T2_PL2017,N, 8,1.439776
10,826_FED_20200130c_3T2_PL2017,S, 7,0.971544
10,826_FED_20200130c_3T2_PL2017,N, 7,1.512744
10,827_FED_20200130d_3T2_PL2017,S, 2,0.530070
10,827_FED_20200130d_3T2_PL2017,N, 2,0.520590
10,828_FED_20200205c_3T2_PL2017,S, 15,1.320371
10,828_FED_20200205c_3T2_PL2017,N, 15,0.788966
10,831_FED_20200213b_3T2_PL2017,S, 2,0.325481
10,831_FED_20200213b_3T2_PL2017,N, 2,-0.175325
11,770_FED_20191120c_3T2_PL2017,S, 11,1.205023
11,770_FED_20191120c_3T2_PL2017,N, 11,1.610174
11,788_FED_20191120b_3T2_PL2017,S, 0,0.000000
11,788_FED_20191120b_3T2_PL2017,N, 0,0.000000
11,803_FED_20191120d_3T2_PL2017,S, 0,0.000000
11,803_FED_20191120d_3T2_PL2017,N, 0,0.000000
11,805_FED_20191204a_3T2_PL2017,S, 0,0.000000
11,805_FED_20191204a_3T2_PL2017,N, 0,0.000000
11,806_FED_20191204b_3T2_PL2017,S, 14,0.749832
11,806_FED_20191204b_3T2_PL2017,N, 14,0.950096
11,807_FED_20191204c_3T2_PL2017,S, 8,1.380338
11,807_FED_20191204c_3T2_PL2017,N, 8,1.627600
11,797_FED_20200205a_3T2_PL2017,S, 8,0.109135
11,797_FED_20200205a_3T2_PL2017,N, 8,0.200499
11,261_FED_20200205b_3T2_PL2017,S, 0,0.000000
11,261_FED_20200205b_3T2_PL2017,N, 0,0.000000
11,824_FED_20200130a_3T2_PL2017,S, 16,0.367009
11,824_FED_20200130a_3T2_PL2017,N, 16,0.501453
11,825_FED_20200130b_3T2_PL2017,S, 2,2.900191
11,825_FED_20200130b_3T2_PL2017,N, 2,3.299275
