ROI,Effect,MeanEffect,StdEffect,StderrEffect
110,WProd,0.410899,1.135581,0.303497
110,SComp,0.464226,1.123213,0.300191
110,WComp,0.710962,0.855376,0.228609
110,Artic,0.682600,1.360039,0.363486
111,SProd,0.074202,0.436325,0.116613
111,EvSem,0.021714,0.694773,0.185686
111,WProd,0.032862,0.496180,0.132610
111,SComp,-0.038993,0.315096,0.084213
111,WComp,0.023328,0.589429,0.157531
111,Artic,0.459358,1.346208,0.359789
112,SProd,0.235407,1.500278,0.400966
112,EvSem,0.035211,1.054279,0.281768
112,WProd,0.028090,1.971765,0.526976
112,SComp,0.109549,1.002054,0.267810
112,WComp,-0.033634,1.359686,0.363391
112,Artic,0.188522,1.455297,0.388944
113,SProd,0.583853,0.705535,0.188562
113,EvSem,0.501742,0.478521,0.127890
113,WProd,0.466914,0.630010,0.168377
113,SComp,0.192101,0.481465,0.128677
113,WComp,0.238426,0.518964,0.138699
113,Artic,0.354102,0.599837,0.160313
114,SProd,0.109819,0.283308,0.075717
114,EvSem,0.088028,0.268546,0.071772
114,WProd,0.128814,0.218113,0.058293
114,SComp,0.052541,0.295417,0.078954
114,WComp,0.041433,0.182916,0.048886
114,Artic,0.088276,0.306962,0.082039
115,SProd,0.428336,0.508029,0.135776
115,EvSem,0.357326,0.450732,0.120463
115,WProd,0.531373,0.750350,0.200540
115,SComp,0.065124,0.261974,0.070016
115,WComp,0.030218,0.287535,0.076847
115,Artic,0.451283,0.721622,0.192862
116,SProd,0.435964,0.684983,0.183069
116,EvSem,0.290754,0.548880,0.146694
116,WProd,0.566103,0.719397,0.192267
116,SComp,0.023831,0.373424,0.099802
116,WComp,0.082984,0.338499,0.090468
116,Artic,0.576784,0.840009,0.224502
117,SProd,0.255122,0.698011,0.186551
117,EvSem,0.459232,0.907572,0.242559
117,WProd,0.078198,1.046192,0.279607
117,SComp,0.059685,1.170043,0.312707
117,WComp,0.644087,1.199332,0.320535
117,Artic,0.991430,0.877698,0.234575
118,SProd,0.544327,0.609409,0.162871
118,EvSem,0.435860,0.463024,0.123748
118,WProd,0.492909,0.649332,0.173541
118,SComp,-0.010258,0.366155,0.097859
118,WComp,0.076211,0.299581,0.080066
118,Artic,0.535573,0.736607,0.196866
119,SProd,0.067763,0.260786,0.069698
119,EvSem,0.108269,0.271943,0.072680
119,WProd,0.013898,0.144786,0.038696
119,SComp,-0.034959,0.243090,0.064968
119,WComp,0.038257,0.192392,0.051419
119,Artic,0.005590,0.224394,0.059972
120,SProd,1.610751,1.413399,0.377747
120,EvSem,0.921345,0.989712,0.264512
120,WProd,1.369186,1.486742,0.397349
120,SComp,0.047154,0.589698,0.157603
120,WComp,0.407584,0.702990,0.187882
120,Artic,1.389420,1.598490,0.427215
121,SProd,-0.142254,0.766869,0.204954
121,EvSem,-0.227394,0.492077,0.131513
121,WProd,-0.451000,0.552521,0.147667
121,SComp,-0.067542,0.421133,0.112552
121,WComp,0.007038,0.547776,0.146399
121,Artic,-0.044133,0.704189,0.188202
122,SProd,0.232163,0.203800,0.054468
122,EvSem,0.138239,0.282287,0.075444
122,WProd,0.221752,0.216221,0.057787
122,SComp,0.023024,0.207310,0.055406
122,WComp,0.004109,0.143354,0.038313
122,Artic,0.212683,0.289471,0.077364
123,SProd,0.938618,2.075500,0.554701
123,EvSem,0.316475,1.419030,0.379252
123,WProd,0.785128,1.896626,0.506895
123,SComp,-0.004454,0.652602,0.174415
123,WComp,0.304609,0.358782,0.095889
123,Artic,1.084167,2.542604,0.679540
124,SProd,0.318006,0.579877,0.154979
124,EvSem,0.465514,0.492327,0.131580
124,WProd,0.463906,0.515040,0.137650
124,SComp,0.084804,0.512187,0.136888
124,WComp,0.204297,0.421559,0.112666
124,Artic,0.421345,0.522708,0.139699
125,SProd,0.243153,0.343447,0.091790
125,EvSem,0.151677,0.262402,0.070130
125,WProd,0.108737,0.287808,0.076920
125,SComp,0.046623,0.378977,0.101286
125,WComp,0.122287,0.294644,0.078747
125,Artic,0.289603,0.314611,0.084083
126,SProd,0.380049,1.222643,0.326765
126,EvSem,0.242919,1.551297,0.414601
126,WProd,0.362492,2.009366,0.537026
126,SComp,0.133927,0.883691,0.236176
126,WComp,-0.017703,0.739288,0.197583
126,Artic,0.454383,1.746872,0.466871
127,SProd,0.413981,0.715598,0.191252
127,EvSem,0.511574,0.566652,0.151444
127,WProd,0.453915,0.754969,0.201774
127,SComp,-0.022139,0.313244,0.083718
127,WComp,0.026386,0.303134,0.081016
127,Artic,0.435938,0.793003,0.211939
128,SProd,0.378824,0.361494,0.096613
128,EvSem,0.489830,0.325599,0.087020
128,WProd,0.357843,0.303186,0.081030
128,SComp,0.183628,0.392795,0.104979
128,WComp,0.232236,0.427001,0.114121
128,Artic,0.290252,0.432595,0.115616
129,SProd,0.071878,0.231272,0.061810
129,EvSem,0.032400,0.277797,0.074244
129,WProd,0.088867,0.287812,0.076921
129,SComp,0.001803,0.291767,0.077978
129,WComp,-0.066540,0.184334,0.049265
129,Artic,-0.004004,0.198555,0.053066
130,SProd,0.353334,1.181897,0.315875
130,EvSem,0.117006,0.933802,0.249569
130,WProd,0.261625,0.623375,0.166604
130,SComp,0.140416,0.584525,0.156221
130,WComp,0.305896,0.623360,0.166600
130,Artic,0.356071,1.119681,0.299247
131,SProd,0.825835,0.818842,0.218845
131,EvSem,0.624059,0.747411,0.199754
131,WProd,0.587642,0.840847,0.224726
131,SComp,-0.116908,0.560490,0.149797
131,WComp,-0.015766,0.583196,0.155866
131,Artic,0.679364,0.944996,0.252561
132,SProd,0.147570,0.359246,0.096012
132,EvSem,0.235755,0.260869,0.069720
132,WProd,0.086152,0.317739,0.084919
132,SComp,-0.002212,0.242396,0.064783
132,WComp,0.095229,0.356209,0.095201
132,Artic,0.090014,0.342495,0.091536
133,SProd,0.651069,0.592440,0.158336
133,EvSem,0.362460,0.447275,0.119539
133,WProd,0.634915,0.650262,0.173790
133,SComp,-0.087643,0.388264,0.103768
133,WComp,0.099068,0.348765,0.093211
133,Artic,0.807955,0.851337,0.227529
134,SProd,2.459756,2.872313,0.767658
134,EvSem,1.711744,1.649864,0.440945
134,WProd,2.461820,2.974018,0.794840
134,SComp,-0.054196,0.919761,0.245817
134,WComp,0.249517,0.880446,0.235309
134,Artic,3.011142,3.727832,0.996305
135,SProd,0.245963,0.467035,0.124820
135,EvSem,0.060570,0.428041,0.114399
135,WProd,0.323640,0.596924,0.159535
135,SComp,0.029367,0.354833,0.094833
135,WComp,0.041225,0.239606,0.064037
135,Artic,0.321682,0.600268,0.160428
136,SProd,0.374179,0.494544,0.132172
136,EvSem,0.503166,0.548404,0.146567
136,WProd,0.463395,0.548194,0.146511
136,SComp,0.040806,0.554473,0.148189
136,WComp,0.117942,0.600315,0.160441
136,Artic,0.408848,0.610360,0.163125
137,SProd,-0.003020,0.388191,0.103748
137,EvSem,-0.046673,0.621289,0.166047
137,WProd,-0.044513,0.490543,0.131103
137,SComp,0.063439,0.338266,0.090405
137,WComp,0.133422,0.396502,0.105970
137,Artic,0.006267,0.416269,0.111253
138,SProd,-0.097241,0.254769,0.068090
138,EvSem,-0.094979,0.212294,0.056738
138,WProd,-0.158693,0.278683,0.074481
138,SComp,-0.010670,0.216754,0.057930
138,WComp,-0.031516,0.252265,0.067421
138,Artic,-0.140717,0.249643,0.066720
139,SProd,-0.012205,0.346086,0.092496
139,EvSem,0.008190,0.295098,0.078868
139,WProd,0.099069,0.327693,0.087580
139,SComp,0.089767,0.636754,0.170180
139,WComp,0.073911,0.616616,0.164798
139,Artic,0.049081,0.576381,0.154044
140,SProd,0.756170,1.227192,0.327981
140,EvSem,0.667441,1.131308,0.302355
140,WProd,0.398608,0.855082,0.228530
140,SComp,-0.149943,0.497311,0.132912
140,WComp,0.075632,0.552136,0.147565
140,Artic,0.899628,2.085786,0.557450
141,SProd,0.247236,0.655778,0.175264
141,EvSem,0.516585,0.705848,0.188646
141,WProd,0.167942,0.683291,0.182617
141,SComp,0.127888,0.332435,0.088847
141,WComp,0.179012,0.514302,0.137453
141,Artic,0.109484,0.586554,0.156763
142,SProd,0.137474,0.445617,0.119096
142,EvSem,0.103342,0.364814,0.097501
142,WProd,0.091766,0.594466,0.158878
142,SComp,0.049092,0.388271,0.103770
142,WComp,0.112264,0.280710,0.075023
142,Artic,0.294890,0.509864,0.136267
143,SProd,-0.069627,0.260521,0.069627
143,EvSem,-0.097974,0.366584,0.097974
143,WProd,-0.136802,0.511867,0.136802
143,SComp,-0.017893,0.066951,0.017893
143,WComp,0.057292,0.214366,0.057292
143,Artic,-0.113482,0.424610,0.113482
144,SProd,0.485112,0.535981,0.143247
144,EvSem,0.333882,0.550110,0.147023
144,WProd,0.227952,0.539725,0.144248
144,SComp,0.096571,0.312412,0.083496
144,WComp,0.149354,0.254549,0.068031
144,Artic,0.337293,0.595763,0.159224
145,SProd,0.357328,0.240567,0.064294
145,EvSem,0.458492,0.484381,0.129456
145,WProd,0.204383,0.307807,0.082265
145,SComp,0.128119,0.387922,0.103677
145,WComp,0.095655,0.433736,0.115921
145,Artic,0.137172,0.408094,0.109068
146,SProd,0.055393,0.220755,0.058999
146,EvSem,0.054836,0.215904,0.057703
146,WProd,0.055462,0.186734,0.049907
146,SComp,-0.009518,0.029208,0.007806
146,WComp,0.021858,0.094106,0.025151
146,Artic,0.051711,0.132743,0.035477
147,SProd,0.000000,0.000000,0.000000
147,EvSem,0.000000,0.000000,0.000000
147,WProd,0.000000,0.000000,0.000000
147,SComp,0.000000,0.000000,0.000000
147,WComp,0.000000,0.000000,0.000000
147,Artic,0.000000,0.000000,0.000000
148,SProd,0.180974,0.349539,0.093418
148,EvSem,0.142921,0.358845,0.095905
148,WProd,0.207502,0.376995,0.100756
148,SComp,0.029429,0.216892,0.057967
148,WComp,0.008920,0.198791,0.053129
148,Artic,0.178400,0.448631,0.119902
149,SProd,0.021401,0.080076,0.021401
149,EvSem,0.005284,0.019772,0.005284
149,WProd,0.019472,0.072856,0.019472
149,SComp,0.025024,0.093633,0.025024
149,WComp,0.023471,0.087821,0.023471
149,Artic,0.031168,0.116620,0.031168
150,SProd,0.000000,0.000000,0.000000
150,EvSem,0.000000,0.000000,0.000000
150,WProd,0.000000,0.000000,0.000000
150,SComp,0.000000,0.000000,0.000000
150,WComp,0.000000,0.000000,0.000000
150,Artic,0.000000,0.000000,0.000000
151,SProd,0.000000,0.000000,0.000000
151,EvSem,0.000000,0.000000,0.000000
151,WProd,0.000000,0.000000,0.000000
151,SComp,0.000000,0.000000,0.000000
151,WComp,0.000000,0.000000,0.000000
151,Artic,0.000000,0.000000,0.000000
152,SProd,0.000000,0.000000,0.000000
152,EvSem,0.000000,0.000000,0.000000
152,WProd,0.000000,0.000000,0.000000
152,SComp,0.000000,0.000000,0.000000
152,WComp,0.000000,0.000000,0.000000
152,Artic,0.000000,0.000000,0.000000
153,SProd,0.000000,0.000000,0.000000
153,EvSem,0.000000,0.000000,0.000000
153,WProd,0.000000,0.000000,0.000000
153,SComp,0.000000,0.000000,0.000000
153,WComp,0.000000,0.000000,0.000000
153,Artic,0.000000,0.000000,0.000000
154,SProd,0.000000,0.000000,0.000000
154,EvSem,0.000000,0.000000,0.000000
154,WProd,0.000000,0.000000,0.000000
154,SComp,0.000000,0.000000,0.000000
154,WComp,0.000000,0.000000,0.000000
154,Artic,0.000000,0.000000,0.000000
155,SProd,0.000000,0.000000,0.000000
155,EvSem,0.000000,0.000000,0.000000
155,WProd,0.000000,0.000000,0.000000
155,SComp,0.000000,0.000000,0.000000
155,WComp,0.000000,0.000000,0.000000
155,Artic,0.000000,0.000000,0.000000
156,SProd,0.000000,0.000000,0.000000
156,EvSem,0.000000,0.000000,0.000000
156,WProd,0.000000,0.000000,0.000000
156,SComp,0.000000,0.000000,0.000000
156,WComp,0.000000,0.000000,0.000000
156,Artic,0.000000,0.000000,0.000000
