ROI,Effect,MeanEffect,StdEffect,StderrEffect
110,SComp,0.349939,1.485576,0.383574
110,WComp,0.379585,1.212960,0.313185
110,Artic,0.936385,2.519721,0.650589
111,SProd,2.549876,2.783517,0.718701
111,EvSem,0.613411,0.919672,0.237458
111,WProd,3.375073,3.334727,0.861023
111,SComp,0.539510,1.739315,0.449089
111,WComp,0.114614,1.546169,0.399219
111,Artic,3.073246,3.170630,0.818653
112,SProd,0.813952,2.564389,0.662122
112,EvSem,-0.058336,1.622975,0.419050
112,WProd,0.777501,2.937799,0.758536
112,SComp,0.586359,1.651100,0.426312
112,WComp,0.526559,1.290646,0.333243
112,Artic,0.502995,1.884500,0.486576
113,SProd,1.257108,0.719257,0.185711
113,EvSem,0.917136,0.550333,0.142095
113,WProd,1.272774,0.727904,0.187944
113,SComp,0.364402,0.421249,0.108766
113,WComp,0.454816,0.385825,0.099620
113,Artic,0.693833,0.476112,0.122932
114,SProd,0.277516,0.310972,0.080293
114,EvSem,0.081704,0.196084,0.050629
114,WProd,0.327432,0.360590,0.093104
114,SComp,0.125788,0.259792,0.067078
114,WComp,0.130080,0.303986,0.078489
114,Artic,0.438754,0.639099,0.165015
115,SProd,0.211608,0.434620,0.112218
115,EvSem,-0.088102,0.444604,0.114796
115,WProd,0.499840,0.457158,0.118038
115,SComp,-0.083039,0.320546,0.082765
115,WComp,0.162082,0.735623,0.189937
115,Artic,0.224564,0.637786,0.164676
116,SProd,1.048926,0.868654,0.224286
116,EvSem,0.411108,0.402768,0.103994
116,WProd,1.462087,0.805924,0.208089
116,SComp,0.427178,0.491102,0.126802
116,WComp,0.420868,0.463997,0.119804
116,Artic,1.286906,0.893234,0.230632
117,SProd,1.409208,2.901342,0.749123
117,EvSem,1.410479,2.852019,0.736388
117,WProd,2.423435,3.127400,0.807491
117,SComp,0.628709,1.789621,0.462078
117,WComp,0.705811,2.196305,0.567083
117,Artic,2.285276,3.832817,0.989629
118,SProd,0.813491,0.462864,0.119511
118,EvSem,0.177721,0.396355,0.102338
118,WProd,0.929471,0.514835,0.132930
118,SComp,0.117374,0.321851,0.083102
118,WComp,0.152615,0.330697,0.085386
118,Artic,0.742861,0.545552,0.140861
119,SProd,0.256697,0.297752,0.076879
119,EvSem,0.056175,0.322215,0.083196
119,WProd,0.308011,0.334614,0.086397
119,SComp,0.066921,0.286294,0.073921
119,WComp,0.142284,0.315047,0.081345
119,Artic,0.403071,0.496890,0.128296
120,SProd,2.496210,1.823397,0.470799
120,EvSem,0.394534,0.910203,0.235013
120,WProd,2.721384,1.586722,0.409690
120,SComp,0.335280,1.059803,0.273640
120,WComp,0.680101,1.195350,0.308638
120,Artic,2.139176,1.270585,0.328064
121,SProd,-0.494697,0.873197,0.225458
121,EvSem,0.036666,0.896424,0.231456
121,WProd,-0.423648,0.925541,0.238974
121,SComp,0.666034,0.859758,0.221989
121,WComp,0.461419,0.637664,0.164644
121,Artic,-0.002577,1.205849,0.311349
122,SProd,0.141756,0.208709,0.053888
122,EvSem,-0.024463,0.185853,0.047987
122,WProd,0.190301,0.299665,0.077373
122,SComp,0.078843,0.270314,0.069795
122,WComp,0.134754,0.234238,0.060480
122,Artic,0.258969,0.404402,0.104416
123,SProd,1.826670,2.267444,0.585452
123,EvSem,0.294874,1.623596,0.419211
123,WProd,2.009142,2.196057,0.567019
123,SComp,0.792305,1.374090,0.354788
123,WComp,1.206900,2.164552,0.558885
123,Artic,1.822297,2.410047,0.622272
124,SProd,0.146957,0.859392,0.221894
124,EvSem,-0.190428,0.829660,0.214217
124,WProd,0.620125,0.667178,0.172265
124,SComp,0.076201,0.596964,0.154136
124,WComp,0.265057,0.680758,0.175771
124,Artic,0.399152,0.826881,0.213500
125,SProd,0.339938,0.663738,0.171377
125,EvSem,-0.345450,0.553745,0.142976
125,WProd,0.514209,0.451875,0.116674
125,SComp,0.094633,0.528635,0.136493
125,WComp,0.110869,0.548874,0.141719
125,Artic,0.437309,0.681617,0.175993
126,SProd,1.314065,2.671935,0.689891
126,EvSem,0.108212,1.363644,0.352091
126,WProd,1.368711,2.513714,0.649038
126,SComp,0.040536,1.633962,0.421887
126,WComp,-0.171472,1.136905,0.293548
126,Artic,2.195547,2.882031,0.744137
127,SProd,0.836545,0.630510,0.162797
127,EvSem,0.214612,0.286260,0.073912
127,WProd,1.032020,0.532543,0.137502
127,SComp,0.175636,0.249256,0.064358
127,WComp,0.230537,0.306127,0.079042
127,Artic,0.902438,0.554572,0.143190
128,SProd,0.810618,0.747819,0.193086
128,EvSem,0.385560,0.429978,0.111020
128,WProd,0.739875,0.456370,0.117834
128,SComp,0.318075,0.316241,0.081653
128,WComp,0.232449,0.299011,0.077204
128,Artic,0.537808,0.545599,0.140873
129,SProd,0.243513,0.438446,0.113206
129,EvSem,0.073929,0.248660,0.064204
129,WProd,0.338421,0.421439,0.108815
129,SComp,0.141401,0.338607,0.087428
129,WComp,0.142910,0.413338,0.106724
129,Artic,0.417700,0.605500,0.156340
130,SProd,1.054307,1.058679,0.273350
130,EvSem,0.418946,0.918630,0.237189
130,WProd,1.657626,1.624257,0.419381
130,SComp,0.450370,0.910120,0.234992
130,WComp,0.707717,0.962831,0.248602
130,Artic,1.009776,1.425349,0.368023
131,SProd,1.113318,0.763065,0.197023
131,EvSem,0.387361,0.561938,0.145092
131,WProd,1.248503,0.646834,0.167012
131,SComp,0.131257,0.393064,0.101489
131,WComp,0.293596,0.625228,0.161433
131,Artic,0.964201,0.717333,0.185215
132,SProd,0.181013,0.424232,0.109536
132,EvSem,0.078638,0.447861,0.115637
132,WProd,0.395516,0.495866,0.128032
132,SComp,-0.057826,0.302500,0.078105
132,WComp,0.045000,0.430230,0.111085
132,Artic,0.104181,0.350012,0.090373
133,SProd,1.248365,0.723185,0.186726
133,EvSem,0.494601,0.414529,0.107031
133,WProd,1.307004,0.814740,0.210365
133,SComp,0.268853,0.415806,0.107361
133,WComp,0.400242,0.474851,0.122606
133,Artic,1.284478,0.814119,0.210205
134,SProd,0.485675,1.265321,0.326705
134,EvSem,-0.786070,1.809708,0.467265
134,WProd,1.025316,1.378388,0.355898
134,SComp,0.489562,1.343809,0.346970
134,WComp,0.517293,1.125352,0.290565
134,Artic,1.063943,1.572216,0.405944
135,SProd,0.456915,0.411485,0.106245
135,EvSem,0.087867,0.338902,0.087504
135,WProd,0.443658,0.544202,0.140512
135,SComp,0.115015,0.385610,0.099564
135,WComp,0.128005,0.395274,0.102059
135,Artic,0.443630,0.529266,0.136656
136,SProd,-0.191851,1.007237,0.260067
136,EvSem,-0.387016,0.810148,0.209179
136,WProd,0.449302,0.806091,0.208132
136,SComp,0.009744,0.625222,0.161432
136,WComp,0.175487,0.577647,0.149148
136,Artic,0.297155,0.818341,0.211295
137,SProd,0.407482,0.485588,0.125378
137,EvSem,0.162193,0.513487,0.132582
137,WProd,0.364985,0.521211,0.134576
137,SComp,0.017389,0.358746,0.092628
137,WComp,0.122240,0.459848,0.118732
137,Artic,0.578112,0.767061,0.198054
138,SProd,0.090346,0.462429,0.119399
138,EvSem,-0.034318,0.302057,0.077991
138,WProd,0.166444,0.452550,0.116848
138,SComp,0.100385,0.416504,0.107541
138,WComp,0.057013,0.293300,0.075730
138,Artic,0.244876,0.411307,0.106199
139,SProd,0.165273,0.593145,0.153149
139,EvSem,0.063086,0.454840,0.117439
139,WProd,0.231241,0.795276,0.205339
139,SComp,-0.069843,0.435723,0.112503
139,WComp,-0.211188,0.562548,0.145249
139,Artic,0.181650,1.031649,0.266371
140,SProd,1.449281,1.128706,0.291431
140,EvSem,-0.091312,0.746020,0.192622
140,WProd,1.282944,1.350106,0.348596
140,SComp,0.606025,1.203435,0.310726
140,WComp,0.312651,1.062421,0.274316
140,Artic,0.847525,1.129770,0.291705
141,SProd,0.521603,0.710761,0.183518
141,EvSem,0.065591,0.383974,0.099142
141,WProd,0.468435,0.726295,0.187529
141,SComp,0.177998,0.480888,0.124165
141,WComp,0.213588,0.484297,0.125045
141,Artic,0.164800,0.918555,0.237170
142,SProd,-0.099215,0.482147,0.124490
142,EvSem,-0.070131,0.430405,0.111130
142,WProd,0.269962,0.663334,0.171272
142,SComp,0.311054,0.464718,0.119990
142,WComp,0.469644,0.792876,0.204720
142,Artic,0.485971,0.998008,0.257685
143,SProd,0.044313,0.171624,0.044313
143,EvSem,-0.006696,0.025932,0.006696
143,WProd,0.044010,0.170451,0.044010
143,SComp,-0.033640,0.130286,0.033640
143,WComp,-0.030630,0.118629,0.030630
143,Artic,0.045032,0.174407,0.045032
144,SProd,0.671327,0.815975,0.210684
144,EvSem,0.383371,0.600272,0.154990
144,WProd,0.286440,0.466616,0.120480
144,SComp,0.171687,0.290516,0.075011
144,WComp,0.236273,0.592656,0.153023
144,Artic,0.295976,0.527640,0.136236
145,SProd,0.705130,0.781478,0.201777
145,EvSem,0.048856,0.775908,0.200339
145,WProd,0.635092,0.772471,0.199451
145,SComp,0.216147,0.573393,0.148050
145,WComp,0.133180,0.634547,0.163839
145,Artic,0.224793,1.125596,0.290628
146,SProd,-0.001906,0.007384,0.001906
146,EvSem,-0.014577,0.056458,0.014577
146,WProd,0.008550,0.033115,0.008550
146,SComp,0.013762,0.053300,0.013762
146,WComp,-0.002547,0.009863,0.002547
146,Artic,-0.008347,0.032327,0.008347
147,SProd,0.000000,0.000000,0.000000
147,EvSem,0.000000,0.000000,0.000000
147,WProd,0.000000,0.000000,0.000000
147,SComp,0.000000,0.000000,0.000000
147,WComp,0.000000,0.000000,0.000000
147,Artic,0.000000,0.000000,0.000000
148,SProd,0.251506,0.403356,0.104146
148,EvSem,0.064600,0.330714,0.085390
148,WProd,0.263286,0.418943,0.108171
148,SComp,-0.092006,0.202546,0.052297
148,WComp,-0.003733,0.289748,0.074812
148,Artic,0.098809,0.602468,0.155557
149,SProd,0.000000,0.000000,0.000000
149,EvSem,0.000000,0.000000,0.000000
149,WProd,0.000000,0.000000,0.000000
149,SComp,0.000000,0.000000,0.000000
149,WComp,0.000000,0.000000,0.000000
149,Artic,0.000000,0.000000,0.000000
150,SProd,-0.001051,0.004070,0.001051
150,EvSem,-0.007521,0.029128,0.007521
150,WProd,-0.000737,0.002856,0.000737
150,SComp,0.006250,0.024207,0.006250
150,WComp,-0.021584,0.083593,0.021584
150,Artic,-0.018985,0.073528,0.018985
151,SProd,0.000000,0.000000,0.000000
151,EvSem,0.000000,0.000000,0.000000
151,WProd,0.000000,0.000000,0.000000
151,SComp,0.000000,0.000000,0.000000
151,WComp,0.000000,0.000000,0.000000
151,Artic,0.000000,0.000000,0.000000
152,SProd,0.000000,0.000000,0.000000
152,EvSem,0.000000,0.000000,0.000000
152,WProd,0.000000,0.000000,0.000000
152,SComp,0.000000,0.000000,0.000000
152,WComp,0.000000,0.000000,0.000000
152,Artic,0.000000,0.000000,0.000000
153,SProd,0.000000,0.000000,0.000000
153,EvSem,0.000000,0.000000,0.000000
153,WProd,0.000000,0.000000,0.000000
153,SComp,0.000000,0.000000,0.000000
153,WComp,0.000000,0.000000,0.000000
153,Artic,0.000000,0.000000,0.000000
154,SProd,0.000000,0.000000,0.000000
154,EvSem,0.000000,0.000000,0.000000
154,WProd,0.000000,0.000000,0.000000
154,SComp,0.000000,0.000000,0.000000
154,WComp,0.000000,0.000000,0.000000
154,Artic,0.000000,0.000000,0.000000
155,SProd,0.000000,0.000000,0.000000
155,EvSem,0.000000,0.000000,0.000000
155,WProd,0.000000,0.000000,0.000000
155,SComp,0.000000,0.000000,0.000000
155,WComp,0.000000,0.000000,0.000000
155,Artic,0.000000,0.000000,0.000000
156,SProd,0.000000,0.000000,0.000000
156,EvSem,0.000000,0.000000,0.000000
156,WProd,0.000000,0.000000,0.000000
156,SComp,0.000000,0.000000,0.000000
156,WComp,0.000000,0.000000,0.000000
156,Artic,0.000000,0.000000,0.000000
