ROI,Subject,Weight
38,747_FED_20190328b_3T2_PL2017,1.000000
38,748_FED_20190328c_3T2_PL2017,0.000000
38,749_FED_20190404a_3T2_PL2017,0.000000
38,750_FED_20190404b_3T2_PL2017,0.000000
38,751_FED_20190404c_3T2_PL2017,1.000000
38,752_FED_20190404d_3T2_PL2017,0.000000
38,753_FED_20190405a_3T2_PL2017,0.000000
38,754_FED_20190405b_3T2_PL2017,0.000000
38,755_FED_20190411a_3T2_PL2017,0.000000
38,756_FED_20190411b_3T2_PL2017,0.000000
38,757_FED_20190411c_3T2_PL2017,0.000000
38,758_FED_20190411d_3T2_PL2017,0.000000
38,768_FED_20190517a_3T2_PL2017,1.000000
38,770_FED_20191120c_3T2_PL2017,0.000000
38,788_FED_20191120b_3T2_PL2017,0.000000
38,803_FED_20191120d_3T2_PL2017,0.000000
38,805_FED_20191204a_3T2_PL2017,0.000000
38,806_FED_20191204b_3T2_PL2017,0.000000
38,807_FED_20191204c_3T2_PL2017,1.000000
38,797_FED_20200205a_3T2_PL2017,0.000000
38,261_FED_20200205b_3T2_PL2017,0.000000
38,824_FED_20200130a_3T2_PL2017,0.000000
38,825_FED_20200130b_3T2_PL2017,0.000000
38,826_FED_20200130c_3T2_PL2017,1.000000
38,827_FED_20200130d_3T2_PL2017,0.000000
38,828_FED_20200205c_3T2_PL2017,0.000000
38,831_FED_20200213b_3T2_PL2017,0.000000
39,742_FED_20190320b_3T2_PL2017,0.000000
39,746_FED_20190328a_3T2_PL2017,0.000000
39,747_FED_20190328b_3T2_PL2017,0.000000
39,748_FED_20190328c_3T2_PL2017,1.000000
39,749_FED_20190404a_3T2_PL2017,0.000000
39,750_FED_20190404b_3T2_PL2017,0.000000
39,751_FED_20190404c_3T2_PL2017,0.000000
39,752_FED_20190404d_3T2_PL2017,1.000000
39,753_FED_20190405a_3T2_PL2017,0.000000
39,754_FED_20190405b_3T2_PL2017,1.000000
39,755_FED_20190411a_3T2_PL2017,0.000000
39,756_FED_20190411b_3T2_PL2017,0.000000
39,757_FED_20190411c_3T2_PL2017,1.000000
39,758_FED_20190411d_3T2_PL2017,0.000000
39,768_FED_20190517a_3T2_PL2017,0.000000
39,770_FED_20191120c_3T2_PL2017,0.000000
39,788_FED_20191120b_3T2_PL2017,0.000000
39,803_FED_20191120d_3T2_PL2017,0.000000
39,805_FED_20191204a_3T2_PL2017,0.000000
39,806_FED_20191204b_3T2_PL2017,0.000000
39,807_FED_20191204c_3T2_PL2017,0.000000
39,797_FED_20200205a_3T2_PL2017,0.000000
39,261_FED_20200205b_3T2_PL2017,0.000000
39,824_FED_20200130a_3T2_PL2017,0.000000
39,825_FED_20200130b_3T2_PL2017,0.000000
39,826_FED_20200130c_3T2_PL2017,0.000000
39,827_FED_20200130d_3T2_PL2017,0.000000
39,828_FED_20200205c_3T2_PL2017,0.000000
39,831_FED_20200213b_3T2_PL2017,0.000000
40,742_FED_20190320b_3T2_PL2017,0.000000
40,746_FED_20190328a_3T2_PL2017,0.000000
40,747_FED_20190328b_3T2_PL2017,1.000000
40,748_FED_20190328c_3T2_PL2017,0.000000
40,749_FED_20190404a_3T2_PL2017,0.000000
40,750_FED_20190404b_3T2_PL2017,0.000000
40,751_FED_20190404c_3T2_PL2017,0.000000
40,752_FED_20190404d_3T2_PL2017,0.000000
40,753_FED_20190405a_3T2_PL2017,0.000000
40,754_FED_20190405b_3T2_PL2017,0.000000
40,755_FED_20190411a_3T2_PL2017,0.000000
40,756_FED_20190411b_3T2_PL2017,0.000000
40,757_FED_20190411c_3T2_PL2017,0.000000
40,758_FED_20190411d_3T2_PL2017,0.000000
40,768_FED_20190517a_3T2_PL2017,0.000000
40,770_FED_20191120c_3T2_PL2017,0.000000
40,788_FED_20191120b_3T2_PL2017,0.000000
40,803_FED_20191120d_3T2_PL2017,0.000000
40,805_FED_20191204a_3T2_PL2017,0.000000
40,806_FED_20191204b_3T2_PL2017,0.000000
40,807_FED_20191204c_3T2_PL2017,0.000000
40,797_FED_20200205a_3T2_PL2017,0.000000
40,261_FED_20200205b_3T2_PL2017,0.000000
40,824_FED_20200130a_3T2_PL2017,0.000000
40,825_FED_20200130b_3T2_PL2017,0.000000
40,826_FED_20200130c_3T2_PL2017,0.000000
40,827_FED_20200130d_3T2_PL2017,1.000000
40,828_FED_20200205c_3T2_PL2017,1.000000
40,831_FED_20200213b_3T2_PL2017,0.000000
41,742_FED_20190320b_3T2_PL2017,0.000000
41,746_FED_20190328a_3T2_PL2017,0.000000
41,747_FED_20190328b_3T2_PL2017,0.000000
41,748_FED_20190328c_3T2_PL2017,0.000000
41,749_FED_20190404a_3T2_PL2017,0.000000
41,750_FED_20190404b_3T2_PL2017,0.000000
41,751_FED_20190404c_3T2_PL2017,0.000000
41,752_FED_20190404d_3T2_PL2017,0.000000
41,753_FED_20190405a_3T2_PL2017,0.000000
41,754_FED_20190405b_3T2_PL2017,0.000000
41,755_FED_20190411a_3T2_PL2017,0.000000
41,756_FED_20190411b_3T2_PL2017,0.000000
41,757_FED_20190411c_3T2_PL2017,0.000000
41,758_FED_20190411d_3T2_PL2017,0.000000
41,768_FED_20190517a_3T2_PL2017,0.000000
41,770_FED_20191120c_3T2_PL2017,0.000000
41,788_FED_20191120b_3T2_PL2017,0.000000
41,803_FED_20191120d_3T2_PL2017,1.000000
41,805_FED_20191204a_3T2_PL2017,0.000000
41,806_FED_20191204b_3T2_PL2017,0.000000
41,807_FED_20191204c_3T2_PL2017,0.000000
41,797_FED_20200205a_3T2_PL2017,0.000000
41,261_FED_20200205b_3T2_PL2017,1.000000
41,824_FED_20200130a_3T2_PL2017,0.000000
41,825_FED_20200130b_3T2_PL2017,0.000000
41,826_FED_20200130c_3T2_PL2017,0.000000
41,827_FED_20200130d_3T2_PL2017,0.000000
41,828_FED_20200205c_3T2_PL2017,0.000000
41,831_FED_20200213b_3T2_PL2017,1.000000
42,742_FED_20190320b_3T2_PL2017,0.000000
42,746_FED_20190328a_3T2_PL2017,0.000000
42,747_FED_20190328b_3T2_PL2017,0.000000
42,748_FED_20190328c_3T2_PL2017,0.000000
42,749_FED_20190404a_3T2_PL2017,0.000000
42,750_FED_20190404b_3T2_PL2017,0.000000
42,751_FED_20190404c_3T2_PL2017,0.000000
42,752_FED_20190404d_3T2_PL2017,0.000000
42,753_FED_20190405a_3T2_PL2017,0.000000
42,754_FED_20190405b_3T2_PL2017,0.000000
42,755_FED_20190411a_3T2_PL2017,0.000000
42,756_FED_20190411b_3T2_PL2017,0.000000
42,757_FED_20190411c_3T2_PL2017,0.000000
42,758_FED_20190411d_3T2_PL2017,0.000000
42,768_FED_20190517a_3T2_PL2017,0.000000
42,770_FED_20191120c_3T2_PL2017,0.000000
42,788_FED_20191120b_3T2_PL2017,0.000000
42,803_FED_20191120d_3T2_PL2017,0.000000
42,805_FED_20191204a_3T2_PL2017,0.000000
42,806_FED_20191204b_3T2_PL2017,0.000000
42,807_FED_20191204c_3T2_PL2017,0.000000
42,797_FED_20200205a_3T2_PL2017,0.000000
42,261_FED_20200205b_3T2_PL2017,1.000000
42,824_FED_20200130a_3T2_PL2017,0.000000
42,825_FED_20200130b_3T2_PL2017,0.000000
42,826_FED_20200130c_3T2_PL2017,1.000000
42,827_FED_20200130d_3T2_PL2017,0.000000
42,828_FED_20200205c_3T2_PL2017,0.000000
42,831_FED_20200213b_3T2_PL2017,0.000000
43,742_FED_20190320b_3T2_PL2017,0.000000
43,746_FED_20190328a_3T2_PL2017,0.000000
43,747_FED_20190328b_3T2_PL2017,0.000000
43,748_FED_20190328c_3T2_PL2017,0.000000
43,749_FED_20190404a_3T2_PL2017,0.000000
43,750_FED_20190404b_3T2_PL2017,0.000000
43,751_FED_20190404c_3T2_PL2017,0.000000
43,752_FED_20190404d_3T2_PL2017,0.000000
43,753_FED_20190405a_3T2_PL2017,0.000000
43,754_FED_20190405b_3T2_PL2017,0.000000
43,755_FED_20190411a_3T2_PL2017,0.000000
43,756_FED_20190411b_3T2_PL2017,0.000000
43,757_FED_20190411c_3T2_PL2017,1.000000
43,758_FED_20190411d_3T2_PL2017,0.000000
43,768_FED_20190517a_3T2_PL2017,0.000000
43,770_FED_20191120c_3T2_PL2017,0.000000
43,788_FED_20191120b_3T2_PL2017,0.000000
43,803_FED_20191120d_3T2_PL2017,0.000000
43,805_FED_20191204a_3T2_PL2017,0.000000
43,806_FED_20191204b_3T2_PL2017,0.000000
43,807_FED_20191204c_3T2_PL2017,0.000000
43,797_FED_20200205a_3T2_PL2017,0.000000
43,261_FED_20200205b_3T2_PL2017,1.000000
43,824_FED_20200130a_3T2_PL2017,0.000000
43,825_FED_20200130b_3T2_PL2017,0.000000
43,826_FED_20200130c_3T2_PL2017,0.000000
43,827_FED_20200130d_3T2_PL2017,1.000000
43,828_FED_20200205c_3T2_PL2017,1.000000
43,831_FED_20200213b_3T2_PL2017,0.000000
44,742_FED_20190320b_3T2_PL2017,0.000000
44,746_FED_20190328a_3T2_PL2017,0.000000
44,747_FED_20190328b_3T2_PL2017,0.000000
44,748_FED_20190328c_3T2_PL2017,0.000000
44,749_FED_20190404a_3T2_PL2017,0.000000
44,750_FED_20190404b_3T2_PL2017,0.000000
44,751_FED_20190404c_3T2_PL2017,0.000000
44,752_FED_20190404d_3T2_PL2017,0.000000
44,753_FED_20190405a_3T2_PL2017,0.000000
44,754_FED_20190405b_3T2_PL2017,0.000000
44,755_FED_20190411a_3T2_PL2017,0.000000
44,756_FED_20190411b_3T2_PL2017,0.000000
44,757_FED_20190411c_3T2_PL2017,0.000000
44,758_FED_20190411d_3T2_PL2017,0.000000
44,768_FED_20190517a_3T2_PL2017,0.000000
44,770_FED_20191120c_3T2_PL2017,0.000000
44,788_FED_20191120b_3T2_PL2017,0.000000
44,803_FED_20191120d_3T2_PL2017,0.000000
44,805_FED_20191204a_3T2_PL2017,0.000000
44,806_FED_20191204b_3T2_PL2017,0.000000
44,807_FED_20191204c_3T2_PL2017,0.000000
44,797_FED_20200205a_3T2_PL2017,0.000000
44,261_FED_20200205b_3T2_PL2017,0.000000
44,824_FED_20200130a_3T2_PL2017,0.000000
44,825_FED_20200130b_3T2_PL2017,0.000000
44,826_FED_20200130c_3T2_PL2017,0.000000
44,827_FED_20200130d_3T2_PL2017,0.000000
44,828_FED_20200205c_3T2_PL2017,1.000000
44,831_FED_20200213b_3T2_PL2017,0.000000
45,742_FED_20190320b_3T2_PL2017,0.000000
45,746_FED_20190328a_3T2_PL2017,0.000000
45,747_FED_20190328b_3T2_PL2017,0.000000
45,748_FED_20190328c_3T2_PL2017,0.000000
45,749_FED_20190404a_3T2_PL2017,0.000000
45,750_FED_20190404b_3T2_PL2017,0.000000
45,751_FED_20190404c_3T2_PL2017,0.000000
45,752_FED_20190404d_3T2_PL2017,0.000000
45,753_FED_20190405a_3T2_PL2017,0.000000
45,754_FED_20190405b_3T2_PL2017,0.000000
45,755_FED_20190411a_3T2_PL2017,0.000000
45,756_FED_20190411b_3T2_PL2017,0.000000
45,757_FED_20190411c_3T2_PL2017,0.000000
45,758_FED_20190411d_3T2_PL2017,0.000000
45,768_FED_20190517a_3T2_PL2017,0.000000
45,770_FED_20191120c_3T2_PL2017,0.000000
45,788_FED_20191120b_3T2_PL2017,0.000000
45,803_FED_20191120d_3T2_PL2017,0.000000
45,805_FED_20191204a_3T2_PL2017,0.000000
45,806_FED_20191204b_3T2_PL2017,0.000000
45,807_FED_20191204c_3T2_PL2017,0.000000
45,797_FED_20200205a_3T2_PL2017,0.000000
45,261_FED_20200205b_3T2_PL2017,0.000000
45,824_FED_20200130a_3T2_PL2017,0.000000
45,825_FED_20200130b_3T2_PL2017,1.000000
45,826_FED_20200130c_3T2_PL2017,0.000000
45,827_FED_20200130d_3T2_PL2017,0.000000
45,828_FED_20200205c_3T2_PL2017,0.000000
45,831_FED_20200213b_3T2_PL2017,0.000000
46,742_FED_20190320b_3T2_PL2017,0.000000
46,746_FED_20190328a_3T2_PL2017,0.000000
46,747_FED_20190328b_3T2_PL2017,0.000000
46,748_FED_20190328c_3T2_PL2017,0.000000
46,749_FED_20190404a_3T2_PL2017,0.000000
46,750_FED_20190404b_3T2_PL2017,0.000000
46,751_FED_20190404c_3T2_PL2017,0.000000
46,752_FED_20190404d_3T2_PL2017,0.000000
46,753_FED_20190405a_3T2_PL2017,0.000000
46,754_FED_20190405b_3T2_PL2017,0.000000
46,755_FED_20190411a_3T2_PL2017,0.000000
46,756_FED_20190411b_3T2_PL2017,0.000000
46,757_FED_20190411c_3T2_PL2017,0.000000
46,758_FED_20190411d_3T2_PL2017,0.000000
46,768_FED_20190517a_3T2_PL2017,0.000000
46,770_FED_20191120c_3T2_PL2017,0.000000
46,788_FED_20191120b_3T2_PL2017,0.000000
46,803_FED_20191120d_3T2_PL2017,0.000000
46,805_FED_20191204a_3T2_PL2017,0.000000
46,806_FED_20191204b_3T2_PL2017,0.000000
46,807_FED_20191204c_3T2_PL2017,0.000000
46,797_FED_20200205a_3T2_PL2017,0.000000
46,261_FED_20200205b_3T2_PL2017,0.000000
46,824_FED_20200130a_3T2_PL2017,0.000000
46,825_FED_20200130b_3T2_PL2017,0.000000
46,826_FED_20200130c_3T2_PL2017,0.000000
46,827_FED_20200130d_3T2_PL2017,0.000000
46,828_FED_20200205c_3T2_PL2017,1.000000
46,831_FED_20200213b_3T2_PL2017,0.000000
47,742_FED_20190320b_3T2_PL2017,0.000000
47,746_FED_20190328a_3T2_PL2017,0.000000
47,747_FED_20190328b_3T2_PL2017,0.000000
47,748_FED_20190328c_3T2_PL2017,0.000000
47,749_FED_20190404a_3T2_PL2017,0.000000
47,750_FED_20190404b_3T2_PL2017,0.000000
47,751_FED_20190404c_3T2_PL2017,1.000000
47,752_FED_20190404d_3T2_PL2017,0.000000
47,753_FED_20190405a_3T2_PL2017,0.000000
47,754_FED_20190405b_3T2_PL2017,0.000000
47,755_FED_20190411a_3T2_PL2017,0.000000
47,756_FED_20190411b_3T2_PL2017,1.000000
47,757_FED_20190411c_3T2_PL2017,0.000000
47,758_FED_20190411d_3T2_PL2017,0.000000
47,768_FED_20190517a_3T2_PL2017,0.000000
47,770_FED_20191120c_3T2_PL2017,0.000000
47,788_FED_20191120b_3T2_PL2017,0.000000
47,803_FED_20191120d_3T2_PL2017,0.000000
47,805_FED_20191204a_3T2_PL2017,0.000000
47,806_FED_20191204b_3T2_PL2017,0.000000
47,807_FED_20191204c_3T2_PL2017,0.000000
47,797_FED_20200205a_3T2_PL2017,0.000000
47,261_FED_20200205b_3T2_PL2017,0.000000
47,824_FED_20200130a_3T2_PL2017,0.000000
47,825_FED_20200130b_3T2_PL2017,0.000000
47,826_FED_20200130c_3T2_PL2017,0.000000
47,827_FED_20200130d_3T2_PL2017,0.000000
47,828_FED_20200205c_3T2_PL2017,0.000000
47,831_FED_20200213b_3T2_PL2017,0.000000
48,742_FED_20190320b_3T2_PL2017,0.000000
48,746_FED_20190328a_3T2_PL2017,0.000000
48,747_FED_20190328b_3T2_PL2017,0.000000
48,748_FED_20190328c_3T2_PL2017,0.000000
48,749_FED_20190404a_3T2_PL2017,0.000000
48,750_FED_20190404b_3T2_PL2017,0.000000
48,751_FED_20190404c_3T2_PL2017,0.000000
48,752_FED_20190404d_3T2_PL2017,0.000000
48,753_FED_20190405a_3T2_PL2017,0.000000
48,754_FED_20190405b_3T2_PL2017,0.000000
48,755_FED_20190411a_3T2_PL2017,0.000000
48,756_FED_20190411b_3T2_PL2017,0.000000
48,757_FED_20190411c_3T2_PL2017,0.000000
48,758_FED_20190411d_3T2_PL2017,0.000000
48,768_FED_20190517a_3T2_PL2017,0.000000
48,770_FED_20191120c_3T2_PL2017,0.000000
48,788_FED_20191120b_3T2_PL2017,0.000000
48,803_FED_20191120d_3T2_PL2017,0.000000
48,805_FED_20191204a_3T2_PL2017,0.000000
48,806_FED_20191204b_3T2_PL2017,0.000000
48,807_FED_20191204c_3T2_PL2017,1.000000
48,797_FED_20200205a_3T2_PL2017,0.000000
48,261_FED_20200205b_3T2_PL2017,0.000000
48,824_FED_20200130a_3T2_PL2017,0.000000
48,825_FED_20200130b_3T2_PL2017,0.000000
48,826_FED_20200130c_3T2_PL2017,0.000000
48,827_FED_20200130d_3T2_PL2017,0.000000
48,828_FED_20200205c_3T2_PL2017,0.000000
48,831_FED_20200213b_3T2_PL2017,0.000000
