ROI,Subject,Effect,LocalizerSize,EffectSize,Expt,Network,Localizer_contrast,CriticalTask,ROI_name,Speak_and_type,Hemisphere
6,754_FED_20190405b_3T2_PL2017,SProd,11,7.70965,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,754_FED_20190405b_3T2_PL2017,VisEvSem,11,3.604283,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,754_FED_20190405b_3T2_PL2017,WProd,11,7.928882,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,754_FED_20190405b_3T2_PL2017,SComp,11,3.422745,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,754_FED_20190405b_3T2_PL2017,WComp,11,3.464913,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,754_FED_20190405b_3T2_PL2017,NProd,11,6.722592,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,755_FED_20190411a_3T2_PL2017,SProd,10,3.122834,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,755_FED_20190411a_3T2_PL2017,VisEvSem,10,0.50421,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,755_FED_20190411a_3T2_PL2017,WProd,10,2.589469,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,755_FED_20190411a_3T2_PL2017,SComp,10,1.779602,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,755_FED_20190411a_3T2_PL2017,WComp,10,1.941584,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,755_FED_20190411a_3T2_PL2017,NProd,10,2.025064,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,756_FED_20190411b_3T2_PL2017,SProd,11,2.740811,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,756_FED_20190411b_3T2_PL2017,VisEvSem,11,-0.422215,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,756_FED_20190411b_3T2_PL2017,WProd,11,2.688987,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,756_FED_20190411b_3T2_PL2017,SComp,11,0.312238,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,756_FED_20190411b_3T2_PL2017,WComp,11,-0.387791,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,756_FED_20190411b_3T2_PL2017,NProd,11,1.682109,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,757_FED_20190411c_3T2_PL2017,SProd,3,2.038585,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,757_FED_20190411c_3T2_PL2017,VisEvSem,3,-0.340008,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,757_FED_20190411c_3T2_PL2017,WProd,3,1.616241,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,757_FED_20190411c_3T2_PL2017,SComp,3,0.961182,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,757_FED_20190411c_3T2_PL2017,WComp,3,0.8625,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,757_FED_20190411c_3T2_PL2017,NProd,3,-0.107095,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,758_FED_20190411d_3T2_PL2017,SProd,2,0.394099,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,758_FED_20190411d_3T2_PL2017,VisEvSem,2,-0.63365,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,758_FED_20190411d_3T2_PL2017,WProd,2,0.888464,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,758_FED_20190411d_3T2_PL2017,SComp,2,0.082889,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,758_FED_20190411d_3T2_PL2017,WComp,2,-0.960817,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,758_FED_20190411d_3T2_PL2017,NProd,2,0.061808,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,753_FED_20190405a_3T2_PL2017,SProd,11,2.680934,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,753_FED_20190405a_3T2_PL2017,VisEvSem,11,0.033039,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,753_FED_20190405a_3T2_PL2017,WProd,11,1.557149,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,753_FED_20190405a_3T2_PL2017,SComp,11,0.737867,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,753_FED_20190405a_3T2_PL2017,WComp,11,1.650088,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,753_FED_20190405a_3T2_PL2017,NProd,11,2.407082,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,768_FED_20190517a_3T2_PL2017,SProd,2,1.795304,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,768_FED_20190517a_3T2_PL2017,VisEvSem,2,0.126544,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,768_FED_20190517a_3T2_PL2017,WProd,2,1.764226,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,768_FED_20190517a_3T2_PL2017,SComp,2,0.765467,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,768_FED_20190517a_3T2_PL2017,WComp,2,1.669921,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
6,768_FED_20190517a_3T2_PL2017,NProd,2,0.973302,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,6,0,LH
7,742_FED_20190320b_3T2_PL2017,SProd,11,6.976018,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,742_FED_20190320b_3T2_PL2017,VisEvSem,11,1.384384,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,742_FED_20190320b_3T2_PL2017,WProd,11,4.684241,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,742_FED_20190320b_3T2_PL2017,SComp,11,4.885685,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,742_FED_20190320b_3T2_PL2017,WComp,11,2.76052,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,742_FED_20190320b_3T2_PL2017,NProd,11,4.581368,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,746_FED_20190328a_3T2_PL2017,SProd,14,2.898835,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,746_FED_20190328a_3T2_PL2017,VisEvSem,14,-0.404082,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,746_FED_20190328a_3T2_PL2017,WProd,14,1.415654,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,746_FED_20190328a_3T2_PL2017,SComp,14,-0.534823,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,746_FED_20190328a_3T2_PL2017,WComp,14,0.007497,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,746_FED_20190328a_3T2_PL2017,NProd,14,1.735574,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,747_FED_20190328b_3T2_PL2017,SProd,12,6.862132,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,747_FED_20190328b_3T2_PL2017,VisEvSem,12,-1.725596,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,747_FED_20190328b_3T2_PL2017,WProd,12,3.360183,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,747_FED_20190328b_3T2_PL2017,SComp,12,0.063429,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,747_FED_20190328b_3T2_PL2017,WComp,12,-1.641593,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,747_FED_20190328b_3T2_PL2017,NProd,12,1.657017,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,748_FED_20190328c_3T2_PL2017,SProd,10,2.882157,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,748_FED_20190328c_3T2_PL2017,VisEvSem,10,-3.365296,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,748_FED_20190328c_3T2_PL2017,WProd,10,0.468067,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,748_FED_20190328c_3T2_PL2017,SComp,10,-1.89024,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,748_FED_20190328c_3T2_PL2017,WComp,10,-0.977405,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,748_FED_20190328c_3T2_PL2017,NProd,10,0.188741,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,749_FED_20190404a_3T2_PL2017,SProd,11,2.905291,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,749_FED_20190404a_3T2_PL2017,VisEvSem,11,-0.808865,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,749_FED_20190404a_3T2_PL2017,WProd,11,0.94977,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,749_FED_20190404a_3T2_PL2017,SComp,11,-0.066517,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,749_FED_20190404a_3T2_PL2017,WComp,11,0.544781,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,749_FED_20190404a_3T2_PL2017,NProd,11,0.993849,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,750_FED_20190404b_3T2_PL2017,SProd,10,1.963537,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,750_FED_20190404b_3T2_PL2017,VisEvSem,10,-0.985181,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,750_FED_20190404b_3T2_PL2017,WProd,10,0.697168,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,750_FED_20190404b_3T2_PL2017,SComp,10,1.386902,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,750_FED_20190404b_3T2_PL2017,WComp,10,0.36746,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,750_FED_20190404b_3T2_PL2017,NProd,10,-1.250425,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,751_FED_20190404c_3T2_PL2017,SProd,14,3.893548,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,751_FED_20190404c_3T2_PL2017,VisEvSem,14,-0.805468,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,751_FED_20190404c_3T2_PL2017,WProd,14,1.032742,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,751_FED_20190404c_3T2_PL2017,SComp,14,0.771648,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,751_FED_20190404c_3T2_PL2017,WComp,14,0.547082,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,751_FED_20190404c_3T2_PL2017,NProd,14,0.444132,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,752_FED_20190404d_3T2_PL2017,SProd,8,1.380906,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,752_FED_20190404d_3T2_PL2017,VisEvSem,8,-0.761626,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,752_FED_20190404d_3T2_PL2017,WProd,8,0.473598,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,752_FED_20190404d_3T2_PL2017,SComp,8,0.766261,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,752_FED_20190404d_3T2_PL2017,WComp,8,0.029343,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,752_FED_20190404d_3T2_PL2017,NProd,8,0.439334,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,754_FED_20190405b_3T2_PL2017,SProd,10,2.382638,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,754_FED_20190405b_3T2_PL2017,VisEvSem,10,1.828789,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,754_FED_20190405b_3T2_PL2017,WProd,10,1.856961,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,754_FED_20190405b_3T2_PL2017,SComp,10,1.669984,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,754_FED_20190405b_3T2_PL2017,WComp,10,2.00256,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,754_FED_20190405b_3T2_PL2017,NProd,10,2.588154,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,755_FED_20190411a_3T2_PL2017,SProd,16,7.529742,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,755_FED_20190411a_3T2_PL2017,VisEvSem,16,2.132535,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,755_FED_20190411a_3T2_PL2017,WProd,16,7.949227,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,755_FED_20190411a_3T2_PL2017,SComp,16,5.594213,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,755_FED_20190411a_3T2_PL2017,WComp,16,3.057977,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,755_FED_20190411a_3T2_PL2017,NProd,16,3.99153,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,756_FED_20190411b_3T2_PL2017,SProd,14,0.206587,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,756_FED_20190411b_3T2_PL2017,VisEvSem,14,0.037916,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,756_FED_20190411b_3T2_PL2017,WProd,14,-0.468962,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,756_FED_20190411b_3T2_PL2017,SComp,14,-1.209991,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,756_FED_20190411b_3T2_PL2017,WComp,14,-1.064792,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,756_FED_20190411b_3T2_PL2017,NProd,14,0.292599,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,757_FED_20190411c_3T2_PL2017,SProd,12,2.60193,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,757_FED_20190411c_3T2_PL2017,VisEvSem,12,-1.515512,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,757_FED_20190411c_3T2_PL2017,WProd,12,1.890729,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,757_FED_20190411c_3T2_PL2017,SComp,12,-0.147717,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,757_FED_20190411c_3T2_PL2017,WComp,12,-0.174932,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,757_FED_20190411c_3T2_PL2017,NProd,12,-0.221082,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,758_FED_20190411d_3T2_PL2017,SProd,7,5.44058,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,758_FED_20190411d_3T2_PL2017,VisEvSem,7,-0.459642,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,758_FED_20190411d_3T2_PL2017,WProd,7,3.106397,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,758_FED_20190411d_3T2_PL2017,SComp,7,0.264747,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,758_FED_20190411d_3T2_PL2017,WComp,7,-1.916902,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,758_FED_20190411d_3T2_PL2017,NProd,7,3.223391,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,753_FED_20190405a_3T2_PL2017,SProd,4,2.857238,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,753_FED_20190405a_3T2_PL2017,VisEvSem,4,-2.190071,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,753_FED_20190405a_3T2_PL2017,WProd,4,-0.31687,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,753_FED_20190405a_3T2_PL2017,SComp,4,0.349789,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,753_FED_20190405a_3T2_PL2017,WComp,4,1.118638,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,753_FED_20190405a_3T2_PL2017,NProd,4,-0.152873,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,768_FED_20190517a_3T2_PL2017,SProd,3,3.622279,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,768_FED_20190517a_3T2_PL2017,VisEvSem,3,1.037523,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,768_FED_20190517a_3T2_PL2017,WProd,3,2.431517,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,768_FED_20190517a_3T2_PL2017,SComp,3,1.323745,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,768_FED_20190517a_3T2_PL2017,WComp,3,1.108616,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
7,768_FED_20190517a_3T2_PL2017,NProd,3,0.492644,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,7,0,LH
9,742_FED_20190320b_3T2_PL2017,SProd,15,7.222158,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,742_FED_20190320b_3T2_PL2017,VisEvSem,15,2.416399,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,742_FED_20190320b_3T2_PL2017,WProd,15,5.208946,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,742_FED_20190320b_3T2_PL2017,SComp,15,3.021905,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,742_FED_20190320b_3T2_PL2017,WComp,15,3.440145,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,742_FED_20190320b_3T2_PL2017,NProd,15,6.69883,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,746_FED_20190328a_3T2_PL2017,SProd,8,5.790338,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,746_FED_20190328a_3T2_PL2017,VisEvSem,8,-1.71081,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,746_FED_20190328a_3T2_PL2017,WProd,8,2.600791,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,746_FED_20190328a_3T2_PL2017,SComp,8,1.252799,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,746_FED_20190328a_3T2_PL2017,WComp,8,0.374632,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,746_FED_20190328a_3T2_PL2017,NProd,8,1.579842,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,747_FED_20190328b_3T2_PL2017,SProd,2,3.65133,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,747_FED_20190328b_3T2_PL2017,VisEvSem,2,0.165251,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,747_FED_20190328b_3T2_PL2017,WProd,2,1.957054,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,747_FED_20190328b_3T2_PL2017,SComp,2,-0.00533,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,747_FED_20190328b_3T2_PL2017,WComp,2,0.623254,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,747_FED_20190328b_3T2_PL2017,NProd,2,2.029789,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,748_FED_20190328c_3T2_PL2017,SProd,4,10.539409,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,748_FED_20190328c_3T2_PL2017,VisEvSem,4,0.675258,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,748_FED_20190328c_3T2_PL2017,WProd,4,7.420028,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,748_FED_20190328c_3T2_PL2017,SComp,4,2.500977,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,748_FED_20190328c_3T2_PL2017,WComp,4,3.240871,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,748_FED_20190328c_3T2_PL2017,NProd,4,5.75482,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,749_FED_20190404a_3T2_PL2017,SProd,4,2.665791,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,749_FED_20190404a_3T2_PL2017,VisEvSem,4,1.270668,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,749_FED_20190404a_3T2_PL2017,WProd,4,2.274,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,749_FED_20190404a_3T2_PL2017,SComp,4,1.63439,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,749_FED_20190404a_3T2_PL2017,WComp,4,2.187792,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,749_FED_20190404a_3T2_PL2017,NProd,4,2.328871,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,750_FED_20190404b_3T2_PL2017,SProd,3,4.250066,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,750_FED_20190404b_3T2_PL2017,VisEvSem,3,-1.856372,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,750_FED_20190404b_3T2_PL2017,WProd,3,4.712104,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,750_FED_20190404b_3T2_PL2017,SComp,3,1.464587,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,750_FED_20190404b_3T2_PL2017,WComp,3,0.65706,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,750_FED_20190404b_3T2_PL2017,NProd,3,4.963179,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,751_FED_20190404c_3T2_PL2017,SProd,1,6.189712,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,751_FED_20190404c_3T2_PL2017,VisEvSem,1,1.4001,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,751_FED_20190404c_3T2_PL2017,WProd,1,5.332002,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,751_FED_20190404c_3T2_PL2017,SComp,1,2.023608,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,751_FED_20190404c_3T2_PL2017,WComp,1,1.775433,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,751_FED_20190404c_3T2_PL2017,NProd,1,4.254141,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,752_FED_20190404d_3T2_PL2017,SProd,4,6.097267,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,752_FED_20190404d_3T2_PL2017,VisEvSem,4,-0.76998,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,752_FED_20190404d_3T2_PL2017,WProd,4,5.269296,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,752_FED_20190404d_3T2_PL2017,SComp,4,1.14407,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,752_FED_20190404d_3T2_PL2017,WComp,4,1.822543,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,752_FED_20190404d_3T2_PL2017,NProd,4,4.008539,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,754_FED_20190405b_3T2_PL2017,SProd,5,5.906529,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,754_FED_20190405b_3T2_PL2017,VisEvSem,5,0.561465,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,754_FED_20190405b_3T2_PL2017,WProd,5,2.347157,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,754_FED_20190405b_3T2_PL2017,SComp,5,1.206975,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,754_FED_20190405b_3T2_PL2017,WComp,5,0.950014,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,754_FED_20190405b_3T2_PL2017,NProd,5,2.223589,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,755_FED_20190411a_3T2_PL2017,SProd,11,6.003906,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,755_FED_20190411a_3T2_PL2017,VisEvSem,11,1.479238,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,755_FED_20190411a_3T2_PL2017,WProd,11,3.895956,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,755_FED_20190411a_3T2_PL2017,SComp,11,3.43057,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,755_FED_20190411a_3T2_PL2017,WComp,11,2.029355,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
